fips,medloan,jobsretained,zpop,n_loan,n_dentists,rural,med_cap,jobs_cap,loan_cap,dent_ca
29039,111539.0918,15,7985,2,5,0,13.968577,187.85222,25.046963,62.617409
29043,1334455.25,129,42648,17,81,0,31.289984,302.47607,39.861191,189.92685
29045,62067.64844,0,4067,1,2,1,15.261286,0,24.588148,49.176296
29047,8337748.863,682,170783,90,1694,0,48.820721,399.33716,52.698452,991.90198
29049,833181.5801,54,18324,4,33,0,45.469418,294.6955,21.829294,180.09169
29051,4385596,245,64683,26,98,0,67.801369,378.77032,40.196033,151.50812
29053,190833.3203,20,11138,4,6,0,17.133535,179.56544,35.91309,53.869637
29055,68950,5,13242,2,6,0,5.2069173,37.758648,15.103458,45.310375
29057,15000,5,2728,1,1,0,5.4985337,183.28445,36.656891,36.656891
29059,60797,6,7893,3,5,0,7.7026477,76.016724,38.008362,63.347271
29061,95885,10,3185,1,2,0,30.105181,313.97174,31.397175,62.79435
29063,48700,0,2132,1,1,0,22.842402,0,46.904316,46.904316
29065,143021,16,13421,3,4,0,10.656508,119.21616,22.353029,29.804039
29067,32250,5,9061,1,4,0,3.5592098,55.181549,11.036309,44.145237
29069,270364,18,23881,5,24,0,11.321301,75.373726,20.937147,100.49831
29071,3003299.266,224,81425,30,322,0,36.884239,275.09979,36.843719,395.45593
29073,50700,0,5842,1,3,0,8.6785345,0,17.117426,51.352276
29075,53500,7,2020,1,3,0,26.485149,346.53467,49.504951,148.51485
29077,11203210.59,727,233058,101,2580,0,48.070484,311.93951,43.336853,1107.0206
29079,165889.5,7,8323,3,5,0,19.931456,84.104286,36.044697,60.074493
29081,93216.32031,0,4165,2,3,0,22.380869,0,48.019207,72.028809
29083,315100,32,12910,5,11,0,24.407436,247.86987,38.729668,85.205269
29089,42597,6,4596,1,3,0,9.2682772,130.54831,21.758051,65.274155
29091,708145.5508,32,34334,7,51,0,20.625198,93.202072,20.387953,148.5408
29093,16222.5,6,585,1,3,0,27.73077,1025.641,170.94017,512.8205
29095,16245404.64,1320,509667,200,20130,0,31.874546,258.99265,39.24131,3949.6377
29097,3280929.297,342,110421,36,426,0,29.71291,309.72369,32.602493,385.79617
29099,2804263.547,193,156128,32,850,0,17.961311,123.61652,20.496004,544.42511
29101,647300,35,24252,7,24,0,26.690582,144.31799,28.8636,98.960907
29105,230500,26,26450,4,10,0,8.7145557,98.298676,15.122873,37.807182
29107,241585,27,22071,5,40,0,10.945811,122.33247,22.654161,181.23329
29109,224977.4453,23,18744,5,32,0,12.002638,122.70593,26.675203,170.7213
29111,7350,3,4261,1,1,1,1.7249472,70.406006,23.46867,23.46867
29113,565596.1367,51,19870,6,16,0,28.464828,256.66833,30.196276,80.523399
29117,250000,34,11762,1,10,0,21.254889,289.0665,8.501955,85.019554
29119,72834.32031,7,5933,1,5,0,12.276137,117.98415,16.854879,84.274399
29121,349478,0,10453,3,12,0,33.433273,0,28.699894,114.79958
29125,120145,18,2241,1,3,0,53.612228,803.21283,44.622936,133.8688
29127,831111.5391,73,27462,9,40,0,30.264057,265.82187,32.77256,145.65582
29131,179300,7,12126,2,6,0,14.786409,57.7272,16.493484,49.480453
29133,27727,4,6051,1,2,0,4.5822177,66.104774,16.526194,33.052387
29135,126250,13,11767,2,8,0,10.729157,110.47845,16.996685,67.98674
29139,65400,6,4271,1,2,0,15.312573,140.48232,23.413721,46.827442
29141,53751,8,6410,1,3,0,8.3854914,124.80499,15.600624,46.801872
29143,100262,16,9350,2,6,0,10.723208,171.123,21.390375,64.17112
29145,886800,64,20932,3,12,0,42.365757,305.75195,14.332123,57.328491
29147,540560,28,14107,6,8,0,38.318565,198.48302,42.532078,56.709435
29149,115000,0,4267,1,1,1,26.951019,0,23.435669,23.435669
29151,393067.5391,31,6308,4,9,0,62.312546,491.43945,63.411541,142.67596
29153,400,1,549,1,3,1,0.72859746,182.14937,182.14937,546.44806
29155,49775,0,7680,1,1,0,6.4811196,0,13.020833,13.020833
29157,319765,41,15999,7,9,0,19.986561,256.26602,43.752735,56.253517
29159,604165,55,31839,9,22,0,18.975628,172.74413,28.26722,69.097649
29161,1307206.935,178,36146,12,58,0,36.164635,492.4473,33.198692,160.46036
29163,45380,6,13262,2,12,0,3.4218066,45.242046,15.080682,90.484093
29165,3750308.5,343,65319,35,366,0,57.415276,525.11517,53.583183,560.32703
29167,271698.7109,30,15120,4,9,0,17.969492,198.4127,26.455027,59.523811
29169,105500,13,5065,1,61,0,20.82922,256.66339,19.743336,1204.3435
29171,43850,3,3948,1,2,1,11.10689,75.987839,25.329281,50.658562
29175,576429,44,20013,7,18,0,28.802729,219.85709,34.977264,89.941536
29177,328300,28,14628,3,8,0,22.44326,191.41373,20.508614,54.689636
29183,6484561.25,543,274711,75,1617,0,23.60503,197.66228,27.301418,588.61859
29185,33256,8,2174,1,2,0,15.297148,367.98529,45.998161,91.996323
29186,106900,10,11654,1,3,0,9.1728163,85.807449,8.5807447,25.742235
29187,1298157.52,92,49855,12,69,0,26.038662,184.53516,24.069803,138.40137
29189,38857677.06,2758,934201,379,31746,0,41.594559,295.22556,40.569427,3398.198
29195,284502.5605,21,18317,4,16,0,15.532159,114.6476,21.837637,87.350548
29201,222500,27,30303,6,46,0,7.3425074,89.10009,19.80002,151.80016
29207,223300,28,12887,4,7,0,17.327539,217.27322,31.039032,54.318306
29209,69000,0,3605,1,4,0,19.140083,0,27.73925,110.957
29213,365400,28,22074,5,32,0,16.553411,126.84606,22.651083,144.96693
29215,91000,9,4636,1,5,1,19.62899,194.13287,21.57032,107.85159
29217,149695.7002,25,13289,4,8,0,11.264632,188.12552,30.100082,60.200165
29219,194837.6484,17,12188,3,10,0,15.986023,139.48146,24.614374,82.047913
29221,89817,9,8525,3,9,0,10.535719,105.57185,35.190617,105.57185
29225,181910,60,22275,5,27,0,8.1665545,269.36026,22.44669,121.21212
29229,141836,17,13202,4,14,0,10.743524,128.76837,30.298439,106.04454
29510,3918782.508,389,217503,34,1720,0,18.017143,178.84811,15.631968,790.7937
30001,72600,5,8018,4,6,0,9.0546274,62.359692,49.887753,74.831627
30005,55800,6,2595,1,4,1,21.50289,231.21387,38.535645,154.14258
30007,102900,10,3497,1,2,1,29.425222,285.95938,28.59594,57.191879
30009,55777.5,2,3498,2,6,0,15.94554,57.175529,57.175529,171.52658
30013,2604817.867,274,71135,33,210,0,36.61795,385.18311,46.390667,295.21332
30017,416689,40,11294,5,6,0,36.894722,354.17035,44.271294,53.125553
30019,64270,7,1498,1,2,1,42.903873,467.28973,66.755676,133.51135
30021,301742,40,8327,4,5,0,36.23658,480.36508,48.036507,60.045635
30023,155900,6,9136,4,8,0,17.064362,65.674255,43.782837,87.565674
30025,41900,5,2361,1,1,1,17.746717,211.77467,42.354935,42.354935
30027,311864.2383,26,9081,5,11,0,34.342499,286.31207,55.060017,121.13203
30029,4414106.348,370,71780,50,355,0,61.494934,515.46393,69.657288,494.56674
30031,4481196.754,405,66430,61,525,0,67.457428,609.66431,91.825981,790.3056
30035,86000,8,5220,1,6,0,16.475096,153.2567,19.157087,114.94253
30039,11400,6,1533,1,0,0,7.436399,391.38943,65.231575,0
30041,353087.5,30,13253,3,15,0,26.64208,226.36385,22.636385,113.18192
30043,212400,25,7417,3,12,1,28.636915,337.06351,40.44762,161.79048
30047,520100,48,15411,7,52,0,33.748623,311.46585,45.4221,337.42133
30049,3137623.678,271,47154,38,114,0,66.539925,574.71265,80.587013,241.76103
30051,74001.45313,7,1553,1,1,1,47.650646,450.74051,64.391502,64.391502
30053,206600,18,13443,4,26,0,15.368593,133.89868,29.755262,193.40921
30057,114900,8,1536,1,1,1,74.804688,520.83331,65.104164,65.104164
30063,4737795.5,407,69306,57,728,0,68.360542,587.25073,82.243965,1050.4141
30067,168300,9,12103,3,9,0,13.905643,74.361725,24.787243,74.361725
30071,21600,4,3203,1,1,1,6.7436776,124.88292,31.22073,31.22073
30073,89300,10,3793,1,2,0,23.543369,263.64355,26.364355,52.72871
30077,75554.53906,7,5756,1,3,0,13.126223,121.61223,17.373177,52.119526
30081,742368.6016,71,29272,12,84,0,25.361048,242.55261,40.994808,286.96365
30083,207100,29,7054,3,5,0,29.359228,411.11426,42.52906,70.881767
30085,10100,4,5027,1,6,0,2.0091505,79.57032,19.89258,119.35548
30087,85750,10,3049,1,4,1,28.123976,327.97638,32.797638,131.19055
30089,55000,5,2654,1,4,0,20.723436,188.39488,37.678974,150.7159
30091,108200,9,2403,1,1,1,45.02705,374.53183,41.614647,41.614647
30093,1001230,90,33654,20,33,0,29.750698,267.42734,59.428299,98.056694
30095,58255,8,3347,1,3,0,17.405138,239.02002,29.877502,89.632507
30099,91000,9,3057,2,3,0,29.767746,294.40628,65.423615,98.135429
30105,104041,10,4671,2,2,0,22.273817,214.08691,42.817383,42.817383
30111,7255094.439,624,121696,67,795,0,59.616539,512.75311,55.055218,653.26715
31001,1663605,144,26396,12,25,0,63.024891,545.53723,45.461433,94.711319
31003,77700,8,2174,1,2,1,35.74057,367.98529,45.998161,91.996323
31011,106300,13,3314,2,4,1,32.076042,392.27521,60.350029,120.70006
31013,212254.5234,6,10698,4,7,0,19.84058,56.085251,37.390167,65.432793
31017,56200,6,2803,1,3,1,20.049946,214.05637,35.67606,107.02818
31019,1672539.297,118,38699,24,185,0,43.219185,304.91745,62.017105,478.04852
31021,22300,4,2045,1,2,0,10.904646,195.59903,48.899757,97.799515
31023,34465,1,3819,2,2,0,9.0246134,26.184866,52.369732,52.369732
31025,341467.6221,19,17818,4,32,0,19.164194,106.63374,22.449209,179.59367
31029,57900,7,2536,1,2,1,22.83123,276.02524,39.432178,78.864357
31031,226240,21,4007,2,9,0,56.461193,524.08282,49.912651,224.60693
31033,185832.9883,18,7410,3,5,0,25.078676,242.91498,40.485828,67.476387
31035,87100,8,1099,1,0,1,79.253868,727.93451,90.991814,0
31037,141000,14,6809,2,2,0,20.707886,205.61021,29.372889,29.372889
31039,140100,18,5422,1,4,0,25.839174,331.9808,18.443378,73.773514
31041,45121.64844,8,4875,2,3,0,9.255723,164.10257,41.025642,61.53846
31043,155727.2188,14,14760,2,7,0,10.550625,94.850952,13.550136,47.425476
31045,282877.9531,11,8639,3,18,0,32.744293,127.32955,34.726242,208.35745
31047,564055,72,23140,10,56,0,24.375757,311.14954,43.21521,242.00519
31049,41640,5,1448,1,2,1,28.756907,345.30386,69.060776,138.12155
31051,148023.5781,8,3991,2,6,0,37.089344,200.45102,50.112755,150.33826
31053,1263022.5,113,32607,13,69,0,38.734703,346.55136,39.86874,211.61101
31055,19924894.11,1593,394840,242,13962,0,50.463211,403.45456,61.290649,3536.116
31057,13300,3,1451,1,2,1,9.1660919,206.75397,68.917984,137.83597
31059,43800,6,2708,1,4,1,16.174299,221.56573,36.927624,147.71049
31061,24400,4,1298,1,1,1,18.798151,308.16641,77.041603,77.041603
31065,82700,7,1631,1,1,1,50.70509,429.18454,61.31208,61.31208
31067,356407,27,16147,7,30,0,22.072645,167.21373,43.351707,185.79303
31071,67500,10,2282,1,2,1,29.579317,438.2121,43.821209,87.642418
31079,2752221,198,50307,31,153,0,54.708511,393.5834,61.621643,304.13263
31081,251700,27,6312,4,10,0,39.876427,427.75665,63.371357,158.42839
31083,65455,14,1565,1,1,1,41.82428,894.56866,63.897762,63.897762
31089,423715,29,7441,5,22,0,56.943287,389.73257,67.195267,295.65918
31093,66570,11,4322,2,4,1,15.402592,254.5118,46.274872,92.549744
31095,47000,5,5612,1,3,0,8.3749113,89.094795,17.81896,53.456879
31099,191987,20,4153,2,2,0,46.228508,481.57959,48.157959,48.157959
31101,243226.3203,42,6192,5,5,0,39.280735,678.29456,80.749352,80.749352
31107,47200,5,1209,1,7,1,39.040531,413.56494,82.712982,578.99091
31109,12717558.32,1191,225517,121,4650,0,56.392902,528.11981,53.654491,2061.9287
31111,1643296.051,105,28379,13,25,0,57.905354,369.99188,45.808521,88.093307
31119,3419221.432,334,33221,21,123,0,102.92349,1005.3882,63.213028,370.24774
31121,73817,11,3975,1,4,0,18.570314,276.72955,25.157232,100.62893
31123,53000,5,2566,1,2,1,20.654715,194.8558,38.971161,77.942322
31125,250000,10,1904,1,2,1,131.30252,525.21008,52.521008,105.04202
31127,88183.97949,12,4386,3,3,0,20.105787,273.59781,68.399452,68.399452
31129,25700,4,2432,1,3,1,10.567434,164.47368,41.11842,123.35526
31131,256522.5,34,11558,7,27,0,22.194368,294.16855,60.56411,233.60443
31135,60200,7,1763,1,1,1,34.146343,397.05048,56.721497,56.721497
31137,221540,23,8190,4,10,0,27.05006,280.83029,48.84005,122.10012
31139,45700,5,3181,1,3,1,14.366551,157.18327,31.436655,94.309967
31141,375403,38,27172,6,15,0,13.815803,139.84984,22.081554,55.203888
31143,41300,5,1691,1,2,1,24.423418,295.68301,59.136604,118.27321
31145,282647.4688,32,9585,4,10,0,29.48852,333.85498,41.731873,104.32968
31147,156400,18,5687,3,3,0,27.501318,316.51135,52.751892,52.751892
31151,144645,17,9177,5,12,0,15.761687,185.24573,54.484035,130.76169
31153,4738193.871,303,106334,45,1116,0,44.559536,284.9512,42.319485,1049.5232
31155,372529.3008,26,9081,4,14,0,41.022938,286.31207,44.048012,154.16805
31157,1277545.672,88,30096,19,72,0,42.44902,292.39767,63.131313,239.23445
31159,627346.5,42,12340,7,27,0,50.838451,340.35657,56.726093,218.80064
31161,9725,2,3125,1,3,1,3.112,64,32,96
31167,17500,4,2515,1,0,1,6.9582505,159.04573,39.761433,0
31169,35500,6,2181,1,1,1,16.276937,275.10315,45.850529,45.850529
31173,40200,7,1883,1,6,0,21.348911,371.74722,53.106743,318.64047
31177,275000,24,11117,2,6,0,24.736889,215.88557,17.990465,53.971394
31179,40100,6,6653,1,6,0,6.0273561,90.184875,15.030813,90.184875
31185,269600,25,9613,3,12,0,28.045355,260.06448,31.207739,124.83096
32001,113479.1191,1,23936,2,15,0,4.7409391,4.1778073,8.3556147,62.66711
32003,44157791.49,5089,1325417,539,61965,0,33.316151,383.95462,40.666447,4675.1323
32005,1543557,96,39033,19,170,0,39.544922,245.94574,48.676762,435.5289
32007,1677505.281,374,33956,18,66,0,49.402325,1101.4254,53.009777,194.36919
32013,406964,161,15396,4,7,0,26.4331,1045.7262,25.980774,45.466354
32019,366714,27,25479,6,44,0,14.392794,105.96962,23.548805,172.69124
32023,226505,30,24763,4,9,0,9.1469126,121.14849,16.153131,36.344547
32031,16410534.93,1195,276102,129,2952,0,59.436493,432.81107,46.721863,1069.17
32033,218612.8281,26,7349,3,3,0,29.74729,353.78964,40.82188,40.82188
32510,1861436.148,146,54248,24,156,0,34.313454,269.13434,44.241261,287.56821
33001,933899,63,41279,11,205,0,22.624071,152.61998,26.647932,496.62054
33003,1275368.789,55,17385,12,140,0,73.360298,316.36469,69.025024,805.29193
33005,6390812.5,219,44422,22,255,0,143.86594,492.99896,49.525009,574.03992
33007,746363,41,13678,5,80,0,54.566677,299.75143,36.555054,584.88086
33009,3008109,201,39200,29,444,0,76.737473,512.75513,73.979591,1132.6531
33011,16659834.93,821,353811,148,7728,0,47.086819,232.0448,41.830242,2184.217
33013,7213280,347,103637,44,1130,0,69.601395,334.82251,42.455879,1090.3442
33015,14021335.98,794,243832,119,5267,0,57.504086,325.63403,48.804096,2160.0938
33017,3723195.32,181,86877,31,475,0,42.855938,208.34053,35.682632,546.75
33019,1704640,94,18568,10,68,0,91.80526,506.24731,53.856098,366.22147
34001,4393360.711,345,230088,50,1976,0,19.094263,149.94263,21.730816,858.80188
34003,39579838.35,3285,872772,599,71449,0,45.349575,376.38696,68.631897,8186.4448
34005,12514580.34,892,315439,115,5644,0,39.673534,282.78052,36.457127,1789.2524
34007,15932336.82,1067,445588,144,10962,0,35.75576,239.45888,32.316849,2460.1201
34009,1783765.762,113,78134,19,385,0,22.829573,144.62334,24.317198,492.74323
34011,3207566,210,134411,24,392,0,23.863865,156.23721,17.855682,291.64279
34013,17534289.21,1381,696576,271,19032,0,25.172112,198.25546,38.904583,2732.2217
34015,5620787.699,446,184786,50,1572,0,30.417822,241.36028,27.058327,850.71381
34017,13063216.17,1068,608975,197,5950,0,21.451153,175.37666,32.349442,977.05157
34019,3633232.039,275,100637,52,1365,0,36.102348,273.25934,51.670856,1356.36
34021,13099777.99,1007,339058,135,5454,0,38.635803,296.99933,39.816196,1608.5743
34023,22973143.42,1802,705853,285,21960,0,32.546638,255.29395,40.376678,3111.1294
34025,26217974.1,1993,590430,316,25004,0,44.404881,337.5506,53.520317,4234.8799
34027,19748787.5,1555,421582,249,20268,0,46.844475,368.84875,59.063244,4807.6055
34029,19189201.83,1059,482717,145,7560,0,39.752487,219.38319,30.038303,1566.135
34031,12920579.65,1030,403761,167,7380,0,32.000565,255.10141,41.361103,1827.814
34033,457810.8203,41,37472,7,63,0,12.217411,109.41503,18.680614,168.12553
34035,9485032.633,734,254704,138,5832,0,37.239433,288.17764,54.180538,2289.7168
34037,3323830.313,473,123153,42,1313,0,26.989439,384.0751,34.10392,1066.1534
34039,13886069.31,1253,498972,202,10538,0,27.829355,251.1163,40.483234,2111.9421
34041,5815205.577,384,91078,29,462,0,63.848629,421.61664,31.840839,507.25751
35001,18997119.06,1442,509254,234,9248,0,37.303818,283.1593,45.949566,1815.9896
35005,1166475.07,98,58338,9,66,0,19.995115,167.98656,15.427338,113.1338
35006,210591,18,14058,4,17,0,14.980154,128.04097,28.45355,120.92759
35007,173998,8,8939,2,8,0,19.46504,89.495468,22.373867,89.495468
35009,425962,44,41996,6,41,0,10.142919,104.77188,14.287075,97.628349
35013,5964663.359,314,119984,40,670,0,49.712154,261.70157,33.33778,558.40778
35015,604810,44,48724,5,34,0,12.412979,90.304573,10.261884,69.780807
35017,373263.8613,36,20367,6,14,0,18.326895,176.75652,29.459419,68.738647
35025,385350,52,43816,6,38,0,8.7947321,118.67811,13.693628,86.726311
35027,286137.5,25,9494,5,7,0,30.138771,263.32422,52.664841,73.730774
35028,664925,42,18354,6,18,0,36.227798,228.83295,32.690422,98.071266
35029,341178.5,26,22967,5,9,0,14.855162,113.2059,21.770367,39.186661
35031,848338.1563,75,22424,8,49,0,37.831707,334.46307,35.67606,218.51587
35035,741280,93,40994,7,34,0,18.082645,226.86247,17.07567,82.938965
35039,74301.49219,11,17471,1,28,0,4.2528472,62.961479,5.7237706,160.26558
35041,103676,7,16739,1,7,0,6.1936793,41.818508,5.9740725,41.818508
35043,2920009.281,233,64716,42,198,0,45.120361,360.03461,64.898941,305.95215
35045,3030325.33,287,82616,29,702,0,36.679642,347.39035,35.102158,849.71436
35047,438967.9199,61,20375,4,11,0,21.544437,299.38651,19.631903,53.987732
35049,4405249.313,271,120428,44,393,0,36.579941,225.03073,36.536354,326.33606
35053,193005.1719,26,10145,3,8,0,19.02466,256.28387,29.571217,78.856583
35055,577017,47,10465,8,19,0,55.137794,449.11609,76.445297,181.55757
35057,20603,2,7123,1,3,0,2.8924611,28.078056,14.039028,42.117085
35061,768806,242,64264,11,76,0,11.963245,376.57166,17.116894,118.26217
36001,9621192.445,775,239230,99,5076,0,40.217331,323.95602,41.382771,2121.8074
36003,154200,0,12593,3,30,0,12.244898,0,23.82276,238.22758
36005,11250590.24,1026,1311910,136,17496,0,8.5757332,78.206581,10.366565,1333.6281
36007,8573612,612,151353,51,973,0,56.646461,404.35275,33.69606,642.86798
36009,1132321.301,48,37423,11,170,0,30.257362,128.26337,29.393688,454.26608
36011,1023213.5,70,41704,12,37,0,24.535141,167.84961,28.774218,88.720505
36013,1761459,146,97124,25,584,0,18.136187,150.3233,25.740292,601.29321
36015,1838648.25,145,71606,22,245,0,25.677294,202.49699,30.723682,342.15009
36017,1956102,110,24650,5,68,0,79.355049,446.24747,20.283976,275.86206
36019,1451587.969,132,36841,17,147,0,39.401428,358.29648,46.144241,399.01196
36021,970607,73,35550,8,125,0,27.302588,205.34459,22.503515,351.61743
36023,554953.5,63,31210,8,32,0,17.781273,201.85838,25.632811,102.53124
36025,182362,9,14023,4,33,0,13.004493,64.180275,28.524567,235.32768
36027,9094747.658,683,243227,96,3408,0,37.392014,280.80765,39.469303,1401.1603
36029,24809218.49,2273,836654,237,31447,0,29.652901,271.67743,28.327122,3758.6626
36031,252812,26,15387,5,36,0,16.430233,168.97382,32.494965,233.96373
36033,387517,30,29925,6,69,0,12.949607,100.25063,20.050125,230.57645
36035,596628.3984,65,39987,9,42,0,14.920559,162.55283,22.507315,105.03413
36037,1154138,106,32253,11,44,0,35.783897,328.65161,34.105354,136.42142
36039,620150.5703,51,17065,5,54,0,36.340496,298.8573,29.299736,316.43716
36043,731500.5,83,35730,9,110,0,20.473005,232.29779,25.188917,307.86453
36045,2858658.489,187,69453,34,800,0,41.159611,269.24683,48.953968,1151.858
36047,32482489.93,2946,2450706,562,59724,0,13.25434,120.21026,22.932167,2437.012
36049,65300,8,8435,1,5,0,7.7415528,94.842918,11.855365,59.276821
36051,1662749.75,69,28729,13,165,0,57.877048,240.17543,45.250443,574.33258
36053,1462931.949,112,39419,11,104,0,37.112354,284.12695,27.905325,263.83215
36055,22222373.9,1587,675086,218,20672,0,32.917843,235.08116,32.292183,3062.1284
36057,663118,66,39330,10,93,0,16.860361,167.81084,25.425884,236.46072
36059,64138671.4,5598,1309365,761,101680,0,48.984562,427.53549,58.119774,7765.5962
36061,78066666.11,5443,1506001,987,125001,0,51.837063,361.42075,65.537804,8300.1934
36063,2817598.258,285,199596,35,1177,0,14.116507,142.78844,17.535421,589.69116
36065,5141454.867,386,170525,52,1408,0,30.15074,226.35977,30.494062,825.68536
36067,29161103.3,2064,390696,152,9585,0,74.638855,528.28796,38.90493,2453.314
36069,3812099.381,266,82558,41,504,0,46.174805,322.19772,49.662056,610.47992
36071,7581261.422,594,289235,85,5481,0,26.211424,205.36934,29.387869,1894.9989
36073,325000,29,35241,5,27,0,9.2222128,82.290512,14.18802,76.615303
36075,2131779,173,90174,20,312,0,23.640728,191.8513,22.179342,345.99774
36077,944260,73,31059,11,132,0,30.402138,235.03654,35.416466,424.99759
36079,2431262,171,89917,21,336,0,27.038958,190.17538,23.354872,373.67795
36081,35783483.58,3667,2216987,701,95646,0,16.140593,165.40466,31.619492,4314.2339
36083,2278887.5,212,119087,31,568,0,19.136324,178.02112,26.031389,476.96222
36085,9662089.05,826,443728,136,3768,0,21.774801,186.15007,30.649406,849.16888
36087,9846437.884,933,276232,136,6480,0,35.645538,337.75955,49.233978,2345.8542
36089,1757002.513,141,72921,20,215,0,24.094603,193.35994,27.426941,294.83963
36091,7739751.25,645,154667,68,1314,0,50.041386,417.02496,43.965424,849.56714
36093,6664333.77,481,152037,39,992,0,43.83363,316.37036,25.651651,652.47278
36095,619084.5469,51,14202,4,27,0,43.591362,359.10434,28.165047,190.11407
36097,84672,9,4409,1,4,0,19.204355,204.12791,22.68088,90.723518
36099,462397,27,21741,6,18,0,21.268433,124.18932,27.597626,82.792877
36101,1604269,129,65317,14,216,0,24.561277,197.49835,21.433929,330.69492
36103,35414547.4,2958,1319002,473,93404,0,26.849503,224.26047,35.860447,7081.4146
36105,449203.4531,18,24114,8,186,0,18.628326,74.645432,33.175747,771.33618
36107,119775,518,20081,4,18,0,5.9645934,2579.5527,19.919327,89.636971
36109,2916771.5,218,80875,26,232,0,36.065182,269.55179,32.148376,286.86246
36111,2213478.102,184,106780,35,1243,0,20.729332,172.31691,32.777676,1164.0757
36113,2130454,194,43103,20,180,0,49.427048,450.08469,46.400482,417.60434
36115,697000,36,32347,6,56,0,21.547594,111.29317,18.548861,173.1227
36117,1170930.77,81,81926,17,440,0,14.292542,98.869713,20.750433,537.07007
36119,33949474.75,2650,901362,456,65026,0,37.664639,293.99951,50.590107,7214.1938
36121,699700,58,26126,5,72,0,26.78175,222.00107,19.138023,275.58752
37001,3965451,233,114906,39,324,0,34.510391,202.77444,33.940788,281.9696
37003,142100,7,24165,2,9,0,5.8804054,28.967516,8.276433,37.243946
37005,175955,17,6110,3,2,1,28.797873,278.23239,49.099834,32.733223
37007,29900,0,12321,1,5,0,2.4267511,0,8.1162243,40.581123
37009,231661,28,10831,3,20,1,21.388699,258.51721,27.698273,184.65515
37011,200300,5,15941,3,15,0,12.565084,31.365662,18.819397,94.096985
37013,1200780.973,87,36018,12,54,0,33.338356,241.5459,33.316673,149.92503
37015,62321,5,9026,1,2,1,6.9046087,55.395523,11.079104,22.158209
37017,569200,32,18035,5,26,0,31.560854,177.43277,27.723869,144.16412
37019,3407776.5,259,49671,24,294,0,68.606964,521.43103,48.317932,591.89465
37021,12013361.91,942,179546,99,1910,0,66.90966,524.65662,55.139072,1063.7942
37023,1558485,104,78362,14,152,0,19.888275,132.71739,17.865803,193.97157
37025,5024296,417,137267,46,546,0,36.60236,303.78751,33.511333,397.76495
37027,1046017,91,75718,11,72,0,13.814641,120.18279,14.527589,95.089676
37031,2385795.422,178,53164,27,255,0,44.876144,334.81302,50.786247,479.64789
37035,5878457.5,421,137543,57,510,0,42.739052,306.08609,41.441586,370.79312
37037,470519,20,30510,9,108,0,15.421796,65.552277,29.498526,353.9823
37039,481773,50,24298,7,27,1,19.827681,205.77826,28.808956,111.12025
37041,401334.5,32,12362,5,5,0,32.465176,258.85779,40.446529,40.446529
37043,163618,17,7414,2,8,1,22.068789,229.29593,26.975992,107.90397
37045,2416334,186,74951,18,123,0,32.23885,248.16214,24.01569,164.10722
37047,328370,33,35932,6,56,0,9.1386509,91.840141,16.698208,155.84995
37049,4008501.064,275,80972,34,168,0,49.50478,339.62357,41.989822,207.47913
37051,9527195.699,804,265982,47,3096,0,35.818951,302.27609,17.670368,1163.9885
37053,325103,26,6937,3,6,0,46.86507,374.80179,43.246361,86.492722
37055,1068469,77,23629,11,120,0,45.218544,325.87076,46.552963,507.85052
37057,1539173.203,113,114940,14,105,0,13.391102,98.312164,12.180268,91.352013
37059,820421,65,34619,11,42,0,23.698576,187.75816,31.77446,121.32066
37061,845400,64,31065,6,70,0,27.213907,206.01964,19.314341,225.33398
37063,8432912.905,759,215341,91,1624,0,39.16074,352.46423,42.258556,754.15271
37065,215596,29,19913,3,14,0,10.826897,145.6335,15.065536,70.305832
37067,12451673.14,1046,316628,89,2990,0,39.325874,330.35614,28.108696,944.32581
37069,421935.6191,26,31983,6,33,0,13.192496,81.29319,18.759966,103.17982
37071,8298410.57,393,186376,51,1053,0,44.525105,210.86406,27.364038,564.98694
37075,82700,12,7966,1,3,1,10.381622,150.64023,12.553351,37.660057
37077,719247.5,64,32203,10,36,0,22.334799,198.73924,31.053007,111.79082
37079,144000,9,8816,1,8,0,16.333939,102.08711,11.343013,90.744102
37081,18854521.02,1372,385688,157,5700,0,48.885422,355.72794,40.706478,1477.8785
37083,593630,52,36492,7,36,0,16.267401,142.49698,19.182287,98.651756
37085,1236199.922,80,65539,11,300,0,18.862051,122.06473,16.783899,457.74271
37087,2058023,151,50590,17,81,0,40.680431,298.47797,33.603477,160.11069
37089,2435498.141,209,81628,31,390,0,29.836554,256.03958,37.977165,477.77722
37091,149904,10,17091,3,20,0,8.7709322,58.510326,17.553099,117.02065
37093,144900,19,25759,2,4,0,5.6252184,73.760628,7.7642765,15.528553
37097,4657476.27,353,112578,55,475,0,41.371105,313.56036,48.855015,421.92969
37099,574354,66,28829,10,88,0,19.922787,228.93614,34.687294,305.2482
37101,2236507,161,88109,23,230,0,25.383411,182.72821,26.104031,261.04031
37105,969649,60,54739,10,31,0,17.714043,109.61106,18.268511,56.632381
37107,2605269.5,62,55728,8,90,0,46.749741,111.25467,14.355441,161.4987
37109,3779591.5,351,48244,24,72,0,78.343246,727.55164,49.74712,149.24136
37111,233400,21,29221,2,15,0,7.9874063,71.866127,6.8443928,51.332947
37113,640188,45,26553,5,38,0,24.109818,169.47238,18.830263,143.11
